session_id,user_id,event_date,event_month,event_quarter,product_id,category,brand,price,discount_%,device_type,traffic_source,gender,age_group,city,pages_viewed,time_spent_min,funnel_stage,is_cart,is_checkout,is_purchase,cart_abandoned,revenue
SESS027335,USR05237,03-05-2024,May-24,Q2 2024,PROD5401,grocery.beverages,Coca-Cola,199.42,0,Desktop,Direct,Female,25-34,Lucknow,4,18.9,Cart,1,0,0,1,0
SESS027336,USR04981,06-01-2024,Jan-24,Q1 2024,PROD6336,toys.games,Sony,10444.79,0,Desktop,Referral,Female,25-34,Chennai,1,26.5,Purchase,1,1,1,0,10444.79
SESS027337,USR03311,17-07-2024,Jul-24,Q3 2024,PROD8861,electronics.smartphone,Samsung,57024.04,15,Mobile,Organic Search,Female,25-34,Mumbai,6,36.5,Purchase,1,1,1,0,48470.43
SESS027338,USR00192,29-02-2024,Feb-24,Q1 2024,PROD7078,electronics.laptop,Lenovo,98979.63,30,Mobile,Paid Ad,Female,25-34,Hyderabad,13,38.5,View,0,0,0,0,0
SESS027339,USR06881,08-10-2024,Oct-24,Q4 2024,PROD6872,toys.kids,Fisher-Price,2214.59,0,Mobile,Direct,Male,55+,Bangalore,9,28.3,View,0,0,0,0,0
SESS027340,USR01738,31-07-2024,Jul-24,Q3 2024,PROD4325,books.education,Pearson,1206.03,0,Desktop,Push Notification,Female,18-24,Ahmedabad,8,1.6,Cart,1,0,0,1,0
SESS027341,USR03131,07-10-2024,Oct-24,Q4 2024,PROD6051,electronics.camera,Canon,118036.18,0,Desktop,Referral,Male,18-24,Kolkata,14,33.9,View,0,0,0,0,0
SESS027342,USR00567,18-01-2024,Jan-24,Q1 2024,PROD4504,grocery.beverages,Coca-Cola,388.32,25,Desktop,Email Campaign,Female,25-34,Mumbai,8,17,Cart,1,0,0,1,0
SESS027343,USR06534,19-06-2024,Jun-24,Q2 2024,PROD8894,toys.games,Razer,1790.25,10,Desktop,Paid Ad,Male,18-24,Bangalore,12,5.5,View,0,0,0,0,0
SESS027344,USR00144,05-04-2024,Apr-24,Q2 2024,PROD5005,apparel.clothing,Adidas,4832.56,20,Mobile,Social Media,Male,25-34,Kolkata,4,28.9,View,0,0,0,0,0
SESS027345,USR00283,13-08-2024,Aug-24,Q3 2024,PROD9222,home.appliances,Samsung,26835.81,15,Desktop,Paid Ad,Female,18-24,Kolkata,8,11.2,View,0,0,0,0,0
SESS027346,USR07485,02-06-2024,Jun-24,Q2 2024,PROD6790,electronics.camera,Sony,50975.81,15,Mobile,Direct,Male,18-24,Mumbai,7,38.1,Cart,1,0,0,1,0
SESS027347,USR05678,09-08-2024,Aug-24,Q3 2024,PROD8534,sports.equipment,Adidas,11491.16,10,Tablet,Social Media,Male,18-24,Kolkata,5,22.8,View,0,0,0,0,0
SESS027348,USR04230,15-10-2024,Oct-24,Q4 2024,PROD4074,toys.kids,Hasbro,748.17,30,Mobile,Email Campaign,Male,35-44,Pune,12,42,Purchase,1,1,1,0,523.72
SESS027349,USR07961,11-01-2024,Jan-24,Q1 2024,PROD7780,books.education,Pearson,688.11,5,Mobile,Social Media,Male,18-24,Kolkata,1,32.2,Cart,1,0,0,1,0
SESS027350,USR00234,15-07-2024,Jul-24,Q3 2024,PROD7766,beauty.makeup,Nykaa,1929.92,10,Mobile,Direct,Male,25-34,Hyderabad,1,27.9,Checkout,1,1,0,1,0
SESS027351,USR07716,05-03-2024,Mar-24,Q1 2024,PROD5352,toys.games,Xbox,9089.93,0,Desktop,Organic Search,Male,25-34,Hyderabad,6,4,Cart,1,0,0,1,0
SESS027352,USR06392,24-01-2024,Jan-24,Q1 2024,PROD7961,electronics.smartphone,OnePlus,69335.4,25,Desktop,Social Media,Male,25-34,Jaipur,1,42.7,Cart,1,0,0,1,0
SESS027353,USR07034,07-09-2024,Sep-24,Q3 2024,PROD8171,books.education,Pearson,1654.84,0,Mobile,Organic Search,Male,25-34,Delhi,12,11.2,Checkout,1,1,0,1,0
SESS027354,USR06628,12-01-2024,Jan-24,Q1 2024,PROD2729,beauty.makeup,L'Oreal,3118.7,5,Mobile,Referral,Female,25-34,Chennai,4,3.4,Purchase,1,1,1,0,2962.76
SESS027355,USR05247,08-07-2024,Jul-24,Q3 2024,PROD8935,grocery.food,Nestle,259.06,15,Desktop,Paid Ad,Male,35-44,Jaipur,10,4.7,Checkout,1,1,0,1,0
SESS027356,USR00295,02-07-2024,Jul-24,Q3 2024,PROD6721,grocery.food,Britannia,360.91,25,Desktop,Organic Search,Male,25-34,Kolkata,2,2.6,View,0,0,0,0,0
SESS027357,USR01661,03-02-2024,Feb-24,Q1 2024,PROD7152,toys.kids,LEGO,4810.91,5,Mobile,Social Media,Male,35-44,Ahmedabad,11,37.9,Cart,1,0,0,1,0
SESS027358,USR06840,16-04-2024,Apr-24,Q2 2024,PROD2897,beauty.makeup,NYX,881.23,0,Tablet,Paid Ad,Female,18-24,Chennai,12,5.7,Checkout,1,1,0,1,0
SESS027359,USR03067,02-10-2024,Oct-24,Q4 2024,PROD8382,electronics.laptop,Asus,87536.99,30,Mobile,Social Media,Female,35-44,Kolkata,10,36.7,Purchase,1,1,1,0,61275.89
SESS027360,USR04782,17-01-2024,Jan-24,Q1 2024,PROD2342,apparel.footwear,Puma,2942.95,0,Desktop,Email Campaign,Female,25-34,Mumbai,8,34.2,View,0,0,0,0,0
SESS027361,USR03978,08-02-2024,Feb-24,Q1 2024,PROD7334,electronics.smartphone,OnePlus,78156.77,0,Desktop,Paid Ad,Male,18-24,Delhi,8,15,Cart,1,0,0,1,0
SESS027362,USR05563,29-03-2024,Mar-24,Q1 2024,PROD9896,beauty.makeup,NYX,2548.58,0,Mobile,Paid Ad,Male,35-44,Chennai,6,34,Cart,1,0,0,1,0
SESS027363,USR01002,01-12-2024,Dec-24,Q4 2024,PROD3820,apparel.accessories,Titan,7189.74,15,Mobile,Direct,Male,25-34,Mumbai,11,10,Cart,1,0,0,1,0
SESS027364,USR04322,20-04-2024,Apr-24,Q2 2024,PROD8931,apparel.clothing,H&M,1466.48,0,Mobile,Organic Search,Male,25-34,Delhi,5,8.7,Checkout,1,1,0,1,0
SESS027365,USR03867,27-07-2024,Jul-24,Q3 2024,PROD2469,sports.clothing,Adidas,2949.63,5,Desktop,Direct,Male,25-34,Chennai,12,4,View,0,0,0,0,0
SESS027366,USR06639,05-04-2024,Apr-24,Q2 2024,PROD2459,toys.kids,Mattel,4065.95,0,Desktop,Organic Search,Female,25-34,Delhi,12,15.2,Cart,1,0,0,1,0
SESS027367,USR06219,24-04-2024,Apr-24,Q2 2024,PROD7973,beauty.makeup,L'Oreal,595.02,20,Tablet,Organic Search,Female,25-34,Chennai,6,38.3,Checkout,1,1,0,1,0
SESS027368,USR05860,22-12-2024,Dec-24,Q4 2024,PROD9838,home.decor,Fabindia,6128.21,25,Mobile,Paid Ad,Female,18-24,Hyderabad,11,30.8,Checkout,1,1,0,1,0
SESS027369,USR06148,29-04-2024,Apr-24,Q2 2024,PROD1350,sports.equipment,Nike,11851.56,5,Desktop,Direct,Female,35-44,Mumbai,6,34.1,Purchase,1,1,1,0,11258.98
SESS027370,USR05776,20-10-2024,Oct-24,Q4 2024,PROD5294,toys.kids,LEGO,4359.83,0,Mobile,Organic Search,Male,35-44,Bangalore,1,33.1,Cart,1,0,0,1,0
SESS027371,USR04846,13-03-2024,Mar-24,Q1 2024,PROD3996,electronics.smartphone,Samsung,57073.68,15,Mobile,Email Campaign,Male,55+,Delhi,7,27.3,Cart,1,0,0,1,0
SESS027372,USR01618,17-05-2024,May-24,Q2 2024,PROD9146,grocery.food,Nestle,845.13,30,Mobile,Organic Search,Male,18-24,Mumbai,14,27.8,View,0,0,0,0,0
SESS027373,USR01855,16-05-2024,May-24,Q2 2024,PROD6899,electronics.tablet,Lenovo,53479.76,20,Mobile,Organic Search,Male,18-24,Bangalore,10,40.8,Checkout,1,1,0,1,0
SESS027374,USR03732,08-11-2024,Nov-24,Q4 2024,PROD2323,grocery.food,Nestle,230.39,0,Mobile,Direct,Female,35-44,Pune,14,36.5,Checkout,1,1,0,1,0
SESS027375,USR05817,01-11-2024,Nov-24,Q4 2024,PROD5446,electronics.tablet,Amazon,72678.33,0,Desktop,Paid Ad,Male,35-44,Delhi,15,23.4,Purchase,1,1,1,0,72678.33
SESS027376,USR00052,19-12-2024,Dec-24,Q4 2024,PROD6703,apparel.footwear,Puma,6401.71,0,Desktop,Push Notification,Male,35-44,Chennai,12,23.6,Cart,1,0,0,1,0
SESS027377,USR02032,12-10-2024,Oct-24,Q4 2024,PROD5627,toys.games,Xbox,924.45,25,Mobile,Organic Search,Male,55+,Bangalore,2,15.2,View,0,0,0,0,0
SESS027378,USR07441,10-08-2024,Aug-24,Q3 2024,PROD9881,apparel.footwear,Puma,5756.33,0,Mobile,Social Media,Male,18-24,Chennai,14,11.7,View,0,0,0,0,0
SESS027379,USR00779,17-12-2024,Dec-24,Q4 2024,PROD6967,apparel.footwear,Nike,4523.92,30,Mobile,Social Media,Female,35-44,Hyderabad,13,37.1,Checkout,1,1,0,1,0
SESS027380,USR04070,22-02-2024,Feb-24,Q1 2024,PROD1896,home.appliances,Samsung,3244.78,0,Desktop,Paid Ad,Female,25-34,Delhi,9,35.1,Cart,1,0,0,1,0
SESS027381,USR06472,06-11-2024,Nov-24,Q4 2024,PROD4666,beauty.skincare,Pond's,2096.99,0,Desktop,Paid Ad,Male,35-44,Delhi,2,32.7,Purchase,1,1,1,0,2096.99
SESS027382,USR05176,02-06-2024,Jun-24,Q2 2024,PROD3110,electronics.laptop,Lenovo,96734.1,30,Mobile,Direct,Male,45-54,Bangalore,15,32.8,View,0,0,0,0,0
SESS027383,USR05883,29-06-2024,Jun-24,Q2 2024,PROD9140,electronics.smartphone,Realme,35263.51,0,Mobile,Email Campaign,Female,35-44,Pune,12,20.5,View,0,0,0,0,0
SESS027384,USR03605,27-02-2024,Feb-24,Q1 2024,PROD4722,home.decor,IKEA,1489.83,25,Tablet,Paid Ad,Male,25-34,Bangalore,7,31.5,View,0,0,0,0,0
SESS027385,USR03036,17-10-2024,Oct-24,Q4 2024,PROD8061,sports.equipment,Yonex,16095.05,5,Desktop,Email Campaign,Male,35-44,Delhi,8,36.8,View,0,0,0,0,0
SESS027386,USR03700,26-06-2024,Jun-24,Q2 2024,PROD8571,books.education,Wiley,867.34,0,Mobile,Direct,Female,25-34,Lucknow,5,22.6,Checkout,1,1,0,1,0
SESS027387,USR03126,23-02-2024,Feb-24,Q1 2024,PROD4505,electronics.camera,Fujifilm,23138.5,0,Mobile,Organic Search,Male,45-54,Mumbai,13,25,Purchase,1,1,1,0,23138.5
SESS027388,USR06572,12-01-2024,Jan-24,Q1 2024,PROD7911,toys.games,Xbox,1397.34,0,Mobile,Referral,Female,35-44,Mumbai,14,44.9,View,0,0,0,0,0
SESS027389,USR07973,16-08-2024,Aug-24,Q3 2024,PROD8687,grocery.food,Britannia,692.82,20,Mobile,Direct,Male,18-24,Bangalore,5,3.4,View,0,0,0,0,0
SESS027390,USR04592,23-01-2024,Jan-24,Q1 2024,PROD5006,electronics.tablet,Apple,14307.85,15,Desktop,Paid Ad,Male,35-44,Delhi,3,1.3,Purchase,1,1,1,0,12161.67
SESS027391,USR01415,22-05-2024,May-24,Q2 2024,PROD2234,beauty.makeup,Maybelline,1534.41,0,Mobile,Social Media,Female,18-24,Pune,15,3.1,View,0,0,0,0,0
SESS027392,USR03609,30-11-2024,Nov-24,Q4 2024,PROD3484,grocery.food,Nestle,487.06,15,Desktop,Organic Search,Male,25-34,Ahmedabad,13,40.8,Checkout,1,1,0,1,0
SESS027393,USR04947,15-02-2024,Feb-24,Q1 2024,PROD9725,apparel.accessories,Casio,1664.81,0,Mobile,Social Media,Female,18-24,Chennai,3,42.4,Cart,1,0,0,1,0
SESS027394,USR04859,11-09-2024,Sep-24,Q3 2024,PROD8652,toys.games,Razer,6974.1,30,Desktop,Referral,Female,25-34,Mumbai,14,3.5,Checkout,1,1,0,1,0
SESS027395,USR02985,27-08-2024,Aug-24,Q3 2024,PROD9668,sports.clothing,Adidas,2444.31,30,Desktop,Direct,Male,35-44,Chennai,4,22.8,Purchase,1,1,1,0,1711.02
SESS027396,USR02001,21-10-2024,Oct-24,Q4 2024,PROD6753,books.fiction,Simon & Schuster,734.11,25,Desktop,Organic Search,Male,25-34,Mumbai,15,15.1,View,0,0,0,0,0
SESS027397,USR01101,11-10-2024,Oct-24,Q4 2024,PROD6617,books.education,Pearson,1311.12,25,Mobile,Organic Search,Female,45-54,Bangalore,9,38.7,Purchase,1,1,1,0,983.34
SESS027398,USR00365,18-03-2024,Mar-24,Q1 2024,PROD9753,apparel.clothing,Zara,3232.78,0,Mobile,Organic Search,Male,18-24,Ahmedabad,8,37,Purchase,1,1,1,0,3232.78
SESS027399,USR00870,28-06-2024,Jun-24,Q2 2024,PROD6019,home.appliances,Whirlpool,4564.15,0,Mobile,Social Media,Male,45-54,Bangalore,15,7.9,View,0,0,0,0,0
SESS027400,USR07516,02-10-2024,Oct-24,Q4 2024,PROD7768,home.decor,Westside,4161.7,0,Mobile,Organic Search,Female,18-24,Ahmedabad,1,15.8,Purchase,1,1,1,0,4161.7
SESS027401,USR00229,09-02-2024,Feb-24,Q1 2024,PROD3057,home.furniture,Pepperfry,11673.07,5,Mobile,Email Campaign,Male,25-34,Chennai,3,34.8,View,0,0,0,0,0
SESS027402,USR02002,19-07-2024,Jul-24,Q3 2024,PROD7053,toys.games,Nintendo,8587.21,15,Mobile,Email Campaign,Male,55+,Mumbai,5,41.3,Checkout,1,1,0,1,0
SESS027403,USR01438,22-08-2024,Aug-24,Q3 2024,PROD3837,electronics.tablet,Lenovo,16828.72,5,Mobile,Direct,Female,25-34,Ahmedabad,11,14.1,Cart,1,0,0,1,0
SESS027404,USR04843,26-06-2024,Jun-24,Q2 2024,PROD1677,sports.equipment,Nike,19907.83,0,Desktop,Social Media,Female,45-54,Delhi,3,9,Cart,1,0,0,1,0
SESS027405,USR05862,10-05-2024,May-24,Q2 2024,PROD3881,beauty.skincare,Lakme,2561.78,0,Mobile,Organic Search,Female,18-24,Delhi,9,30.5,Purchase,1,1,1,0,2561.78
SESS027406,USR04278,09-11-2024,Nov-24,Q4 2024,PROD2852,toys.games,Razer,13015.71,10,Mobile,Paid Ad,Male,18-24,Bangalore,13,9.1,View,0,0,0,0,0
SESS027407,USR01261,27-12-2024,Dec-24,Q4 2024,PROD3393,sports.clothing,Puma,2444.81,5,Desktop,Direct,Male,45-54,Jaipur,14,3.8,Checkout,1,1,0,1,0
SESS027408,USR02876,29-09-2024,Sep-24,Q3 2024,PROD5583,electronics.tablet,Apple,71331.44,20,Mobile,Email Campaign,Male,18-24,Chennai,3,12.7,View,0,0,0,0,0
SESS027409,USR05052,04-12-2024,Dec-24,Q4 2024,PROD8214,beauty.skincare,Pond's,851.05,0,Mobile,Paid Ad,Male,25-34,Ahmedabad,8,19,Checkout,1,1,0,1,0
SESS027410,USR03718,25-01-2024,Jan-24,Q1 2024,PROD3360,apparel.footwear,Puma,2059.34,0,Mobile,Organic Search,Male,18-24,Mumbai,14,26.5,View,0,0,0,0,0
SESS027411,USR03025,05-11-2024,Nov-24,Q4 2024,PROD7126,apparel.clothing,Zara,2759.71,10,Mobile,Email Campaign,Female,35-44,Mumbai,8,13.2,Purchase,1,1,1,0,2483.74
SESS027412,USR04557,17-02-2024,Feb-24,Q1 2024,PROD5554,apparel.clothing,Zara,1092.85,0,Mobile,Direct,Male,18-24,Chennai,2,6.6,Purchase,1,1,1,0,1092.85
SESS027413,USR00732,22-07-2024,Jul-24,Q3 2024,PROD5663,toys.kids,Hasbro,3866.86,10,Mobile,Email Campaign,Female,25-34,Mumbai,2,30,Purchase,1,1,1,0,3480.17
SESS027414,USR04407,15-08-2024,Aug-24,Q3 2024,PROD7357,electronics.smartphone,Realme,75027.04,20,Mobile,Organic Search,Male,18-24,Mumbai,6,12.3,View,0,0,0,0,0
SESS027415,USR00752,27-01-2024,Jan-24,Q1 2024,PROD3544,sports.equipment,Adidas,13109.59,25,Desktop,Social Media,Male,18-24,Kolkata,8,7,Checkout,1,1,0,1,0
SESS027416,USR02849,15-01-2024,Jan-24,Q1 2024,PROD6118,home.decor,IKEA,7355,0,Mobile,Paid Ad,Male,25-34,Lucknow,11,24.5,Cart,1,0,0,1,0
SESS027417,USR01639,14-01-2024,Jan-24,Q1 2024,PROD1826,electronics.camera,Fujifilm,64424.44,10,Mobile,Email Campaign,Female,25-34,Delhi,15,38.7,Cart,1,0,0,1,0
SESS027418,USR00286,08-02-2024,Feb-24,Q1 2024,PROD5322,electronics.headphone,JBL,19697.11,30,Mobile,Organic Search,Female,35-44,Chennai,5,42.9,Purchase,1,1,1,0,13787.98
SESS027419,USR00274,16-08-2024,Aug-24,Q3 2024,PROD2877,beauty.skincare,Pond's,311.55,10,Mobile,Direct,Male,55+,Mumbai,10,34.1,View,0,0,0,0,0
SESS027420,USR03024,25-12-2024,Dec-24,Q4 2024,PROD6476,home.furniture,Pepperfry,45616.32,0,Desktop,Paid Ad,Female,18-24,Delhi,15,30.8,Cart,1,0,0,1,0
SESS027421,USR01450,02-10-2024,Oct-24,Q4 2024,PROD1434,apparel.accessories,Titan,9530.83,20,Mobile,Organic Search,Female,25-34,Ahmedabad,5,29.1,Cart,1,0,0,1,0
SESS027422,USR08000,11-06-2024,Jun-24,Q2 2024,PROD1347,apparel.accessories,Ray-Ban,2812,0,Mobile,Organic Search,Male,35-44,Hyderabad,13,12.6,View,0,0,0,0,0
SESS027423,USR00953,14-05-2024,May-24,Q2 2024,PROD1480,home.furniture,IKEA,34917.82,25,Mobile,Organic Search,Female,35-44,Mumbai,2,20.6,Cart,1,0,0,1,0
SESS027424,USR00457,01-11-2024,Nov-24,Q4 2024,PROD5513,electronics.laptop,Dell,101489.01,0,Mobile,Organic Search,Male,18-24,Bangalore,6,23,Purchase,1,1,1,0,101489.01
SESS027425,USR07294,07-05-2024,May-24,Q2 2024,PROD5073,beauty.makeup,Maybelline,1226.08,0,Mobile,Email Campaign,Male,25-34,Pune,3,27.1,Cart,1,0,0,1,0
SESS027426,USR02555,08-08-2024,Aug-24,Q3 2024,PROD2624,toys.kids,Fisher-Price,3061.32,20,Mobile,Organic Search,Male,18-24,Kolkata,9,6.6,Purchase,1,1,1,0,2449.06
SESS027427,USR06110,19-11-2024,Nov-24,Q4 2024,PROD5782,sports.equipment,Nike,9432.77,25,Mobile,Social Media,Male,18-24,Pune,1,10.7,View,0,0,0,0,0
SESS027428,USR00208,11-02-2024,Feb-24,Q1 2024,PROD8391,books.fiction,Penguin,550.61,5,Mobile,Paid Ad,Female,25-34,Bangalore,9,28.4,Cart,1,0,0,1,0
SESS027429,USR03558,26-06-2024,Jun-24,Q2 2024,PROD3338,beauty.skincare,Neutrogena,2541.04,0,Mobile,Direct,Female,35-44,Chennai,15,38.2,View,0,0,0,0,0
SESS027430,USR00128,13-07-2024,Jul-24,Q3 2024,PROD7777,sports.equipment,Decathlon,17927.89,5,Desktop,Organic Search,Male,18-24,Jaipur,1,1.9,Checkout,1,1,0,1,0
SESS027431,USR06931,10-03-2024,Mar-24,Q1 2024,PROD9625,grocery.food,ITC,842.63,0,Mobile,Social Media,Female,25-34,Delhi,4,12.4,View,0,0,0,0,0
SESS027432,USR00210,04-03-2024,Mar-24,Q1 2024,PROD7911,beauty.skincare,Himalaya,1714.57,15,Desktop,Email Campaign,Male,25-34,Mumbai,4,20.4,Purchase,1,1,1,0,1457.38
SESS027433,USR01590,02-09-2024,Sep-24,Q3 2024,PROD7035,toys.kids,Hasbro,3725.53,0,Mobile,Organic Search,Female,55+,Bangalore,12,18.8,Purchase,1,1,1,0,3725.53
SESS027434,USR00127,04-04-2024,Apr-24,Q2 2024,PROD5381,electronics.headphone,Sennheiser,2963.95,0,Mobile,Direct,Female,25-34,Mumbai,11,9.3,Cart,1,0,0,1,0
SESS027435,USR02699,15-11-2024,Nov-24,Q4 2024,PROD1325,beauty.skincare,Himalaya,2212.94,30,Mobile,Email Campaign,Male,45-54,Hyderabad,1,42.6,Purchase,1,1,1,0,1549.06
SESS027436,USR03780,09-02-2024,Feb-24,Q1 2024,PROD3020,apparel.footwear,Puma,4038.53,0,Mobile,Direct,Female,18-24,Hyderabad,10,11,Checkout,1,1,0,1,0
SESS027437,USR01188,06-03-2024,Mar-24,Q1 2024,PROD8660,grocery.beverages,PepsiCo,382.48,0,Mobile,Organic Search,Other,45-54,Chennai,13,36.2,Purchase,1,1,1,0,382.48
SESS027438,USR03009,05-01-2024,Jan-24,Q1 2024,PROD6422,grocery.beverages,Dabur,385.07,30,Mobile,Organic Search,Female,45-54,Delhi,10,1.9,Purchase,1,1,1,0,269.55
SESS027439,USR04362,02-05-2024,May-24,Q2 2024,PROD9534,apparel.footwear,Puma,962.41,30,Mobile,Paid Ad,Male,25-34,Delhi,4,15.4,View,0,0,0,0,0
SESS027440,USR04115,10-05-2024,May-24,Q2 2024,PROD3437,sports.equipment,Adidas,8877.5,5,Mobile,Social Media,Male,35-44,Chennai,5,30,Purchase,1,1,1,0,8433.62
SESS027441,USR03567,20-04-2024,Apr-24,Q2 2024,PROD6788,home.appliances,Whirlpool,28660.88,0,Desktop,Email Campaign,Male,25-34,Delhi,6,35.9,Cart,1,0,0,1,0
SESS027442,USR02053,05-10-2024,Oct-24,Q4 2024,PROD5640,books.fiction,HarperCollins,617.62,5,Mobile,Organic Search,Female,25-34,Mumbai,3,17.6,Cart,1,0,0,1,0
SESS027443,USR01556,25-01-2024,Jan-24,Q1 2024,PROD1443,books.education,Oxford,776.53,0,Mobile,Email Campaign,Female,55+,Delhi,6,44.6,View,0,0,0,0,0
SESS027444,USR01308,25-01-2024,Jan-24,Q1 2024,PROD2571,sports.equipment,Yonex,777.17,10,Mobile,Referral,Female,25-34,Lucknow,8,37.7,Cart,1,0,0,1,0
SESS027445,USR05708,08-11-2024,Nov-24,Q4 2024,PROD4405,apparel.clothing,Levi's,3142.6,10,Mobile,Direct,Male,55+,Hyderabad,13,16.2,Cart,1,0,0,1,0
SESS027446,USR05321,16-05-2024,May-24,Q2 2024,PROD6751,apparel.accessories,Ray-Ban,11790.91,30,Desktop,Social Media,Male,45-54,Jaipur,13,9.6,View,0,0,0,0,0
SESS027447,USR07308,12-06-2024,Jun-24,Q2 2024,PROD4158,toys.kids,Mattel,3014.42,30,Desktop,Organic Search,Female,25-34,Chennai,12,8.4,Purchase,1,1,1,0,2110.09
SESS027448,USR00766,25-01-2024,Jan-24,Q1 2024,PROD6155,electronics.laptop,HP,82246.54,15,Mobile,Social Media,Female,45-54,Delhi,8,41.1,Purchase,1,1,1,0,69909.56
SESS027449,USR01211,12-02-2024,Feb-24,Q1 2024,PROD1185,home.decor,Pepperfry,6602.95,10,Mobile,Organic Search,Male,25-34,Bangalore,9,19.5,Purchase,1,1,1,0,5942.65
SESS027450,USR00586,21-11-2024,Nov-24,Q4 2024,PROD4194,electronics.laptop,Lenovo,56941.96,10,Mobile,Organic Search,Female,25-34,Mumbai,2,10.1,Checkout,1,1,0,1,0
SESS027451,USR07095,11-07-2024,Jul-24,Q3 2024,PROD5327,grocery.beverages,Coca-Cola,293.26,0,Desktop,Social Media,Female,35-44,Jaipur,15,39.9,View,0,0,0,0,0
SESS027452,USR05661,05-12-2024,Dec-24,Q4 2024,PROD5465,grocery.beverages,Coca-Cola,118.45,30,Mobile,Email Campaign,Female,55+,Jaipur,12,8.7,Purchase,1,1,1,0,82.91
SESS027453,USR00802,03-06-2024,Jun-24,Q2 2024,PROD3477,sports.equipment,Wilson,16415.17,10,Tablet,Email Campaign,Female,18-24,Lucknow,9,19.4,View,0,0,0,0,0
SESS027454,USR06099,12-08-2024,Aug-24,Q3 2024,PROD5534,beauty.skincare,Olay,1214.9,5,Mobile,Paid Ad,Female,35-44,Jaipur,13,38.8,View,0,0,0,0,0
SESS027455,USR07477,16-10-2024,Oct-24,Q4 2024,PROD3155,books.fiction,Penguin,327.9,15,Mobile,Paid Ad,Female,25-34,Delhi,5,11.5,View,0,0,0,0,0
SESS027456,USR02203,20-11-2024,Nov-24,Q4 2024,PROD8680,electronics.headphone,Boat,27434.99,5,Mobile,Paid Ad,Male,25-34,Lucknow,7,11.3,View,0,0,0,0,0
SESS027457,USR06043,28-11-2024,Nov-24,Q4 2024,PROD9920,electronics.tablet,Lenovo,29270.57,10,Desktop,Email Campaign,Female,35-44,Bangalore,15,22.3,Checkout,1,1,0,1,0
SESS027458,USR06667,04-09-2024,Sep-24,Q3 2024,PROD4015,apparel.footwear,Converse,6439.15,30,Mobile,Referral,Male,35-44,Delhi,5,35,Purchase,1,1,1,0,4507.4
SESS027459,USR04338,09-04-2024,Apr-24,Q2 2024,PROD1612,apparel.accessories,Casio,12294.51,10,Desktop,Organic Search,Female,18-24,Pune,11,6,View,0,0,0,0,0
SESS027460,USR01433,01-10-2024,Oct-24,Q4 2024,PROD7108,apparel.accessories,Casio,10056.01,0,Mobile,Social Media,Female,35-44,Kolkata,1,27.7,Checkout,1,1,0,1,0
SESS027461,USR04745,17-08-2024,Aug-24,Q3 2024,PROD6220,apparel.accessories,Titan,12698.92,10,Tablet,Social Media,Female,45-54,Hyderabad,11,16,View,0,0,0,0,0
SESS027462,USR06187,05-07-2024,Jul-24,Q3 2024,PROD6404,sports.equipment,Decathlon,14871.57,15,Mobile,Paid Ad,Male,55+,Chennai,7,31.2,View,0,0,0,0,0
SESS027463,USR00243,20-10-2024,Oct-24,Q4 2024,PROD9426,home.decor,IKEA,6593.6,10,Desktop,Social Media,Female,45-54,Mumbai,6,5.5,View,0,0,0,0,0
SESS027464,USR04952,18-01-2024,Jan-24,Q1 2024,PROD2534,books.fiction,Penguin,497.1,25,Desktop,Email Campaign,Female,35-44,Ahmedabad,11,19,View,0,0,0,0,0
SESS027465,USR07970,24-11-2024,Nov-24,Q4 2024,PROD7584,sports.clothing,Puma,478.25,0,Mobile,Social Media,Female,25-34,Pune,9,12.1,Checkout,1,1,0,1,0
SESS027466,USR00565,25-05-2024,May-24,Q2 2024,PROD4651,toys.games,Razer,10352.99,20,Mobile,Paid Ad,Male,18-24,Mumbai,10,4.1,Checkout,1,1,0,1,0
SESS027467,USR01525,29-06-2024,Jun-24,Q2 2024,PROD9596,electronics.camera,Canon,73175.95,25,Mobile,Organic Search,Female,18-24,Delhi,9,36.4,Purchase,1,1,1,0,54881.96
SESS027468,USR06429,11-03-2024,Mar-24,Q1 2024,PROD3131,grocery.beverages,Dabur,460.67,15,Desktop,Paid Ad,Female,35-44,Kolkata,10,29.5,View,0,0,0,0,0
SESS027469,USR01237,23-03-2024,Mar-24,Q1 2024,PROD9748,electronics.smartphone,Xiaomi,15888.93,15,Mobile,Social Media,Male,35-44,Delhi,1,7.3,Purchase,1,1,1,0,13505.59
SESS027470,USR02123,23-04-2024,Apr-24,Q2 2024,PROD8406,apparel.accessories,Titan,4527.15,20,Mobile,Organic Search,Female,18-24,Chennai,12,22.5,View,0,0,0,0,0
SESS027471,USR06027,30-11-2024,Nov-24,Q4 2024,PROD7442,toys.kids,Mattel,4802.34,25,Desktop,Social Media,Female,25-34,Pune,1,10.5,View,0,0,0,0,0
SESS027472,USR00515,06-02-2024,Feb-24,Q1 2024,PROD1193,electronics.smartphone,OnePlus,54764.02,0,Desktop,Organic Search,Male,18-24,Mumbai,13,20.7,View,0,0,0,0,0
SESS027473,USR02673,08-10-2024,Oct-24,Q4 2024,PROD8874,toys.games,Xbox,3620.6,0,Mobile,Push Notification,Male,25-34,Kolkata,9,19.8,Purchase,1,1,1,0,3620.6
